hcid_ymd,redcap_data_access_group,hcid,wk_start_date,rdtp_u5,rdtp_a5,rdt_u5ntx,rdt_a5ntx,rdt_u5tx,rdt_a5tx,nordt_u5,nordt_a5,used,stk,dia_u5,dia_a5,pneu_u5,pneu_a5,mald_u5,mald_a5,mz_rdtp_u5,mz_rdtp_a5,mz_rdt_u5ntx,mz_rdt_a5ntx,mz_rdt_u5tx,mz_rdt_a5tx,mz_dia_u5,mz_dia_a5,mz_pneu_u5,mz_pneu_a5,mz_mald_u5,mz_mald_a5,weekly_sms_health_center_data_complete
20620131007,2__nchelenge_distr,206,10/7/2013,31,27,69,57,0,0,0,0,184,319,21,9,11,9,,,,,,,,,,,,,,,2
20620131014,2__nchelenge_distr,206,10/14/2013,23,24,47,59,0,0,0,0,153,7,20,11,12,5,,,,,,,,,,,,,,,2
20620131021,2__nchelenge_distr,206,10/21/2013,21,19,56,64,0,0,0,0,160,6,22,12,16,6,,,,,,,,,,,,,,,2
20620131028,2__nchelenge_distr,206,10/28/2013,2,1,2,1,0,0,43,67,6,0,24,14,14,4,,,,,,,,,,,,,,,2
20620131104,2__nchelenge_distr,206,11/4/2013,0,0,0,0,0,0,51,46,0,0,27,13,11,16,,,,,,,,,,,,,,,2
20620131111,2__nchelenge_distr,206,11/11/2013,18,29,37,48,0,0,0,0,132,75,21,12,13,6,,,,,,,,,,,,,,,2
20620131118,2__nchelenge_distr,206,11/18/2013,23,30,42,43,0,0,0,0,138,69,26,15,11,7,,,,,,,,,,,,,,,2
20620131125,2__nchelenge_distr,206,11/25/2013,27,43,39,58,0,0,0,0,167,67,21,17,12,6,,,,,,,,,,,,,,,2
20620131202,2__nchelenge_distr,206,12/2/2013,36,41,43,56,0,0,0,0,176,60,25,19,16,7,,,,,,,,,,,,,,,2
20620131209,2__nchelenge_distr,206,12/9/2013,39,40,51,57,0,0,0,0,187,53,29,23,13,8,,,,,,,,,,,,,,,2
20620131216,2__nchelenge_distr,206,12/16/2013,43,41,58,52,0,0,0,0,214,45,24,25,12,9,,,,,,,,,,,,,,,2
20620131223,2__nchelenge_distr,206,12/23/2013,43,39,53,52,0,0,0,0,185,49,23,19,15,6,,,,,,,,,,,,,,,2
20620131230,2__nchelenge_distr,206,12/30/2013,51,38,57,49,0,0,0,0,195,43,29,17,16,8,,,,,,,,,,,,,,,2
20620140106,2__nchelenge_distr,206,1/6/2014,40,32,60,57,0,0,0,0,189,28,25,16,15,7,,,,,,,,,,,,,,,2
20620140113,2__nchelenge_distr,206,1/13/2014,42,34,62,51,0,0,0,0,189,0,27,20,14,9,,,,,,,,,,,,,,,2
20620140120,2__nchelenge_distr,206,1/20/2014,28,33,62,43,0,0,0,0,166,22,27,18,14,6,,,,,,,,,,,,,,,2
20620140127,2__nchelenge_distr,206,1/27/2014,32,31,60,41,0,0,0,0,164,15,23,15,16,6,,,,,,,,,,,,,,,2
20620140203,2__nchelenge_distr,206,2/3/2014,35,31,52,40,0,0,0,0,158,9,26,12,16,6,,,,,,,,,,,,,,,2
20620140210,2__nchelenge_distr,206,2/10/2014,23,29,49,42,0,0,0,0,143,3,24,18,18,8,,,,,,,,,,,,,,,2
20620140217,2__nchelenge_distr,206,2/17/2014,28,30,56,51,0,0,0,0,165,36,27,19,14,6,,,,,,,,,,,,,,,2
20620140224,2__nchelenge_distr,206,2/24/2014,23,27,61,53,0,0,0,0,164,110,32,21,13,6,,,,,,,,,,,,,,,2
20620140303,2__nchelenge_distr,206,3/3/2014,26,28,68,72,0,0,0,0,194,102,31,23,15,9,,,,,,,,,,,,,,,2
20620140310,2__nchelenge_distr,206,3/10/2014,23,25,71,69,0,0,0,0,188,95,27,25,12,8,,,,,,,,,,,,,,,2
20620140317,2__nchelenge_distr,206,3/17/2014,24,23,62,64,0,0,0,0,176,87,24,26,16,6,,,,,,,,,,,,,,,2
20620140324,2__nchelenge_distr,206,3/24/2014,24,26,66,69,0,0,0,0,185,80,18,21,13,7,,,,,,,,,,,,,,,2
20620140331,2__nchelenge_distr,206,3/31/2014,38,29,61,73,0,0,0,0,201,72,16,17,19,9,,,,,,,,,,,,,,,2
20620140407,2__nchelenge_distr,206,4/7/2014,36,37,67,71,0,0,0,0,211,64,19,14,21,13,,,,,,,,,,,,,,,2
20620140414,2__nchelenge_distr,206,4/14/2014,38,41,63,60,0,0,0,0,194,56,23,12,24,14,,,,,,,,,,,,,,,2
20620140421,2__nchelenge_distr,206,4/21/2014,33,37,61,64,0,0,0,0,195,48,21,14,26,15,,,,,,,,,,,,,,,2
20620140428,2__nchelenge_distr,206,4/28/2014,41,48,52,61,0,0,0,0,202,40,17,12,29,14,,,,,,,,,,,,,,,2
20620140505,2__nchelenge_distr,206,5/5/2014,43,45,56,58,0,0,0,0,202,32,21,13,32,13,,,,,,,,,,,,,,,2
20620140512,2__nchelenge_distr,206,5/12/2014,56,51,43,51,0,0,0,0,201,24,18,12,28,14,,,,,,,,,,,,,,,2
20620140519,2__nchelenge_distr,206,5/19/2014,51,59,41,49,0,0,0,0,200,15,16,11,31,16,,,,,,,,,,,,,,,2
20620140526,2__nchelenge_distr,206,5/26/2014,43,56,45,38,0,0,0,0,182,8,14,12,33,14,,,,,,,,,,,,,,,2
20620140602,2__nchelenge_distr,206,6/2/2014,32,52,28,39,0,0,0,0,151,2,16,11,31,11,,,,,,,,,,,,,,,2
20620140609,2__nchelenge_distr,206,6/9/2014,0,0,0,0,0,0,38,52,0,8,7,3,9,5,,,,,,,,,,,,,,,2
20620140616,2__nchelenge_distr,206,6/16/2014,12,26,6,11,0,0,0,0,55,8,5,6,11,6,,,,,,,,,,,,,,,2
20620140623,2__nchelenge_distr,206,6/23/2014,36,41,18,23,0,0,0,0,127,3,7,4,13,5,,,,,,,,,,,,,,,2
20620140630,2__nchelenge_distr,206,6/30/2014,22,38,2,4,0,0,29,32,66,0,11,3,9,6,,,,,,,,,,,,,,,2
20620140707,2__nchelenge_distr,206,7/7/2014,0,0,0,0,0,0,67,89,0,0,6,2,13,3,,,,,,,,,,,,,,,2
20620140714,2__nchelenge_distr,206,7/14/2014,0,0,0,0,0,0,53,84,0,0,11,3,16,9,,,,,,,,,,,,,,,2
20620140721,2__nchelenge_distr,206,7/21/2014,21,32,18,23,0,0,12,9,97,16,7,4,13,6,,,,,,,,,,,,,,,2
20620140728,2__nchelenge_distr,206,7/28/2014,26,39,13,21,0,0,0,0,100,12,11,6,12,9,,,,,,,,,,,,,,,2
20620140804,2__nchelenge_distr,206,8/4/2014,22,40,19,26,0,0,0,0,109,42,3,5,0,0,,,,,,,,,,,,,,,2
20620140811,2__nchelenge_distr,206,8/11/2014,26,38,16,25,0,0,0,0,105,4,16,11,9,7,,,,,,,,,,,,,,,2
20620140818,2__nchelenge_distr,206,8/18/2014,29,43,13,26,0,0,0,0,111,20,21,13,7,8,,,,,,,,,,,,,,,2
20620140825,2__nchelenge_distr,206,8/25/2014,34,41,12,23,0,0,0,0,110,15,17,10,9,7,,,,,,,,,,,,,,,2
20620140901,2__nchelenge_distr,206,9/1/2014,32,41,11,18,0,0,0,0,102,11,17,12,11,9,,,,,,,,,,,,,,,2
20620140908,2__nchelenge_distr,206,9/8/2014,36,43,10,19,0,0,0,0,108,27,15,13,9,7,,,,,,,,,,,,,,,2
20620140915,2__nchelenge_distr,206,9/15/2014,43,49,11,16,0,0,0,0,119,22,19,15,8,9,,,,,,,,,,,,,,,2
20620140922,2__nchelenge_distr,206,9/22/2014,53,61,15,24,0,0,0,0,153,16,13,8,11,7,,,,,,,,,,,,,,,2
20620140929,2__nchelenge_distr,206,9/29/2014,49,62,12,23,0,0,0,0,146,12,15,9,9,7,,,,,,,,,,,,,,,2
20620141006,2__nchelenge_distr,206,10/6/2014,52,59,15,19,0,0,0,0,145,24,15,11,10,9,,,,,,,,,,,,,,,2
20620141013,2__nchelenge_distr,206,10/13/2014,44,51,60,48,0,0,0,0,203,16,4,8,10,8,,,,,,,,,,,,,,,2
20620141020,2__nchelenge_distr,206,10/20/2014,41,56,54,37,0,0,0,0,188,9,14,6,5,3,,,,,,,,,,,,,,,2
20620141027,2__nchelenge_distr,206,10/27/2014,32,50,11,16,0,0,0,0,109,15,15,8,11,9,,,,,,,,,,,,,,,2
20620141103,2__nchelenge_distr,206,11/3/2014,69,65,12,34,0,0,0,0,180,127,17,9,13,7,,,,,,,,,,,,,,,2
20620141110,2__nchelenge_distr,206,11/10/2014,84,68,13,28,0,0,0,0,193,120,14,12,15,9,,,,,,,,,,,,,,,2
20620141117,2__nchelenge_distr,206,11/17/2014,87,82,17,38,0,0,0,0,224,110,17,11,13,10,,,,,,,,,,,,,,,2
20620141124,2__nchelenge_distr,206,11/24/2014,85,78,22,40,0,0,0,0,225,101,13,12,15,11,,,,,,,,,,,,,,,2
20620141201,2__nchelenge_distr,206,12/1/2014,70,75,26,46,0,0,0,0,217,92,16,14,18,12,,,,,,,,,,,,,,,2
20620141208,2__nchelenge_distr,206,12/8/2014,49,76,21,34,0,0,0,0,180,85,19,15,15,13,,,,,,,,,,,,,,,2
20620141215,2__nchelenge_distr,206,12/15/2014,52,63,17,41,0,0,0,0,173,78,23,19,11,17,,,,,,,,,,,,,,,2
20620141222,2__nchelenge_distr,206,12/22/2014,49,59,21,40,1,0,0,0,169,72,25,18,13,14,,,,,,,,,,,,,,,2
20620141229,2__nchelenge_distr,206,12/29/2014,51,51,25,46,0,0,0,0,173,65,29,21,13,11,,,,,,,,,,,,,,,2
20620150105,2__nchelenge_distr,206,1/5/2015,49,58,29,49,0,0,0,0,185,57,26,18,15,10,,,,,,,,,,,,,,,2
20620150112,2__nchelenge_distr,206,1/12/2015,56,63,26,32,1,0,0,0,177,54,29,19,13,11,,,,,,,,,,,,,,,2
20620150119,2__nchelenge_distr,206,1/19/2015,49,61,31,37,0,0,0,0,177,47,34,21,17,9,,,,,,,,,,,,,,,2
20620150126,2__nchelenge_distr,206,1/26/2015,36,51,39,23,0,0,0,0,149,41,31,28,15,11,,,,,,,,,,,,,,,2
20620150202,2__nchelenge_distr,206,2/2/2015,39,50,35,29,0,0,0,0,153,34,19,17,13,12,,,,,,,,,,,,,,,2
20620150209,2__nchelenge_distr,206,2/9/2015,36,49,39,36,0,0,0,0,160,28,23,16,15,11,,,,,,,,,,,,,,,2
20620150216,2__nchelenge_distr,206,2/16/2015,41,50,42,31,0,0,0,0,164,22,19,15,13,15,,,,,,,,,,,,,,,2
20620150223,2__nchelenge_distr,206,2/23/2015,37,51,49,37,0,0,0,0,174,19,16,11,16,12,,,,,,,,,,,,,,,2
20620150302,2__nchelenge_distr,206,3/2/2015,34,49,48,41,0,0,0,0,172,12,14,12,17,8,,,,,,,,,,,,,,,2
20620150309,2__nchelenge_distr,206,3/9/2015,40,51,47,43,0,0,0,0,181,45,17,13,12,7,,,,,,,,,,,,,,,2
20620150316,2__nchelenge_distr,206,3/16/2015,34,49,38,27,0,0,0,0,148,39,15,12,14,8,,,,,,,,,,,,,,,2
20620150323,2__nchelenge_distr,206,3/23/2015,39,46,43,29,0,0,0,0,157,33,13,12,17,9,,,,,,,,,,,,,,,2
20620150330,2__nchelenge_distr,206,3/30/2015,36,39,37,31,0,0,0,0,143,27,10,10,14,8,,,,,,,,,,,,,,,2
20620150406,2__nchelenge_distr,206,4/6/2015,39,48,21,38,0,0,0,0,146,61,12,9,17,9,,,,,,,,,,,,,,,2
20620150413,2__nchelenge_distr,206,4/13/2015,42,57,22,36,0,0,0,0,157,55,15,8,15,9,,,,,,,,,,,,,,,2
20620150420,2__nchelenge_distr,206,4/20/2015,36,50,23,34,0,0,0,0,143,50,13,8,18,10,,,,,,,,,,,,,,,2
20620150427,2__nchelenge_distr,206,4/27/2015,33,42,29,37,0,0,0,0,141,44,19,10,17,8,,,,,,,,,,,,,,,2
20620150504,2__nchelenge_distr,206,5/4/2015,26,30,36,39,1,0,0,0,131,37,17,11,14,7,,,,,,,,,,,,,,,2
20620150511,2__nchelenge_distr,206,5/11/2015,23,29,41,49,0,0,0,0,142,31,25,13,11,8,,,,,,,,,,,,,,,2
20620150518,2__nchelenge_distr,206,5/18/2015,21,29,43,42,0,0,0,0,135,32,15,11,18,8,,,,,,,,,,,,,,,2
20620150525,2__nchelenge_distr,206,5/25/2015,29,32,41,51,0,0,0,0,153,26,13,6,17,10,,,,,,,,,,,,,,,2
20620150601,2__nchelenge_distr,206,6/1/2015,23,39,38,57,0,0,0,0,157,20,12,7,19,8,,,,,,,,,,,,,,,2
20620150608,2__nchelenge_distr,206,6/8/2015,19,38,46,62,0,0,0,0,165,54,9,8,22,13,,,,,,,,,,,,,,,2
20620150615,2__nchelenge_distr,206,6/15/2015,18,40,52,64,0,0,0,0,174,47,9,6,26,15,,,,,,,,,,,,,,,2
20620150622,2__nchelenge_distr,206,6/22/2015,21,37,56,63,0,0,0,0,177,34,8,9,23,17,,,,,,,,,,,,,,,2
20620150629,2__nchelenge_distr,206,6/29/2015,27,39,62,71,1,0,0,0,199,109,11,7,23,13,,,,,,,,,,,,,,,2
20620150706,2__nchelenge_distr,206,7/6/2015,21,29,53,59,0,0,0,0,162,102,7,6,21,7,,,,,,,,,,,,,,,2
20620150713,2__nchelenge_distr,206,7/13/2015,19,26,51,63,2,0,0,0,159,95,9,7,19,7,,,,,,,,,,,,,,,2
20620150720,2__nchelenge_distr,206,7/20/2015,24,32,49,66,0,0,0,0,171,88,12,6,17,8,,,,,,,,,,,,,,,2
20620150727,2__nchelenge_distr,206,7/27/2015,31,41,43,63,0,0,0,0,178,80,14,10,16,10,,,,,,,,,,,,,,,2
20620150803,2__nchelenge_distr,206,8/3/2015,27,42,49,56,0,0,0,0,174,73,21,15,14,10,,,,,,,,,,,,,,,2
20620150810,2__nchelenge_distr,206,8/10/2015,36,56,45,62,0,0,0,0,199,64,16,15,14,7,,,,,,,,,,,,,,,2
20620150817,2__nchelenge_distr,206,8/17/2015,41,58,49,61,1,0,0,0,209,55,18,14,18,9,,,,,,,,,,,,,,,2
20620150824,2__nchelenge_distr,206,8/24/2015,36,59,41,43,0,0,0,0,179,51,19,15,8,9,,,,,,,,,,,,,,,2
20620150831,2__nchelenge_distr,206,8/31/2015,31,58,39,44,0,0,0,0,172,54,21,16,7,11,,,,,,,,,,,,,,,2
20620150907,2__nchelenge_distr,206,9/7/2015,28,40,41,45,0,0,0,0,154,48,24,14,8,9,,,,,,,,,,,,,,,2
20620150914,2__nchelenge_distr,206,9/14/2015,32,41,38,49,0,0,0,0,160,39,22,15,7,5,,,,,,,,,,,,,,,2
20620150921,2__nchelenge_distr,206,9/21/2015,43,61,69,87,0,0,0,0,260,39,29,17,16,21,,,,,,,,,,,,,,,2
20620150928,2__nchelenge_distr,206,9/28/2015,55,64,47,47,0,0,0,0,213,19,17,12,13,9,,,,,,,,,,,,,,,2
20620151005,2__nchelenge_distr,206,10/5/2015,59,65,42,49,0,0,0,0,215,29,17,12,13,9,,,,,,,,,,,,,,,2
20620151012,2__nchelenge_distr,206,10/12/2015,59,63,51,56,0,0,0,0,229,14,21,13,12,8,,,,,,,,,,,,,,,2
20620151019,2__nchelenge_distr,206,10/19/2015,63,72,42,58,1,0,0,0,235,104,17,12,11,5,,,,,,,,,,,,,,,2
20620151026,2__nchelenge_distr,206,10/26/2015,57,69,41,42,0,0,0,0,209,93,14,11,10,8,,,,,,,,,,,,,,,2
20620151102,2__nchelenge_distr,206,11/2/2015,51,56,53,39,0,0,0,0,199,82,17,12,11,7,,,,,,,,,,,,,,,2
20620151109,2__nchelenge_distr,206,11/9/2015,59,54,51,42,0,0,0,0,206,71,15,11,11,9,,,,,,,,,,,,,,,2
20620151116,2__nchelenge_distr,206,11/16/2015,43,49,47,51,0,0,0,0,190,63,18,12,9,9,,,,,,,,,,,,,,,2
20620151123,2__nchelenge_distr,206,11/23/2015,59,45,41,46,0,0,0,0,191,54,15,10,14,9,,,,,,,,,,,,,,,2
20620151130,2__nchelenge_distr,206,11/30/2015,49,58,36,34,0,0,0,0,177,39,21,14,12,7,,,,,,,,,,,,,,,2
20620151207,2__nchelenge_distr,206,12/7/2015,57,39,42,32,0,0,0,0,170,47,17,11,10,8,,,,,,,,,,,,,,,2
20620151214,2__nchelenge_distr,206,12/14/2015,53,67,34,31,2,0,0,0,185,19,19,8,14,5,,,,,,,,,,,,,,,2
20620151221,2__nchelenge_distr,206,12/21/2015,51,61,39,30,0,0,0,0,181,13,17,8,18,6,,,,,,,,,,,,,,,2
20620151228,2__nchelenge_distr,206,12/28/2015,43,51,30,34,0,0,0,0,158,5,18,6,13,5,,,,,,,,,,,,,,,2
20620160104,2__nchelenge_distr,206,1/4/2016,49,56,31,47,0,0,0,0,183,98,15,6,11,4,,,,,,,,,,,,,,,2
20620160111,2__nchelenge_distr,206,1/11/2016,53,51,30,47,0,0,0,0,181,99,14,6,9,4,,,,,,,,,,,,,,,2
20620160118,2__nchelenge_distr,206,1/18/2016,47,52,32,45,0,0,0,0,176,82,11,6,7,4,,,,,,,,,,,,,,,2
20620160125,2__nchelenge_distr,206,1/25/2016,41,53,39,48,0,0,0,0,181,75,13,6,5,3,,,,,,,,,,,,,,,2
20620160201,2__nchelenge_distr,206,2/1/2016,49,55,35,45,0,0,0,0,184,67,19,6,7,1,,,,,,,,,,,,,,,2
20620160208,2__nchelenge_distr,206,2/8/2016,42,51,35,41,0,0,0,0,169,60,12,4,5,0,,,,,,,,,,,,,,,2
20620160215,2__nchelenge_distr,206,2/15/2016,38,45,37,40,0,0,0,0,160,53,10,3,3,0,,,,,,,,,,,,,,,2
20620160222,2__nchelenge_distr,206,2/22/2016,36,42,35,41,0,0,0,0,154,45,8,2,4,1,,,,,,,,,,,,,,,2
20620160229,2__nchelenge_distr,206,2/29/2016,30,38,37,40,0,0,0,0,145,39,6,1,4,0,,,,,,,,,,,,,,,2
20620160307,2__nchelenge_distr,206,3/7/2016,32,43,38,39,0,0,0,0,152,33,4,2,6,1,,,,,,,,,,,,,,,2
20620160314,2__nchelenge_distr,206,3/14/2016,38,45,40,39,0,0,0,0,162,25,3,1,5,0,,,,,,,,,,,,,,,2
20620160321,2__nchelenge_distr,206,3/21/2016,39,41,33,40,0,0,0,0,153,18,4,1,3,1,,,,,,,,,,,,,,,2
20620160328,2__nchelenge_distr,206,3/28/2016,35,43,32,41,0,0,0,0,151,12,9,2,4,0,,,,,,,,,,,,,,,2
20620160404,2__nchelenge_distr,206,4/4/2016,43,47,36,41,0,0,0,0,167,5,8,0,2,0,,,,,,,,,,,,,,,2
20620160411,2__nchelenge_distr,206,4/11/2016,51,47,13,14,0,0,0,0,125,0,7,0,4,2,,,,,,,,,,,,,,,2
20620160418,2__nchelenge_distr,206,4/18/2016,0,0,0,0,0,0,103,98,0,0,5,2,5,1,,,,,,,,,,,,,,,2
20620160425,2__nchelenge_distr,206,4/25/2016,0,0,0,0,0,0,119,106,0,0,4,1,6,1,,,,,,,,,,,,,,,2
20620160502,2__nchelenge_distr,206,5/2/2016,0,0,0,0,0,0,126,103,0,0,3,1,7,0,,,,,,,,,,,,,,,2
20620160509,2__nchelenge_distr,206,5/9/2016,0,0,0,0,0,0,113,121,0,0,6,2,6,2,,,,,,,,,,,,,,,2
20620160516,2__nchelenge_distr,206,5/16/2016,0,0,0,0,0,0,119,128,0,0,2,0,3,1,,,,,,,,,,,,,,,2
20620160523,2__nchelenge_distr,206,5/23/2016,0,0,0,0,0,0,132,124,0,0,3,0,2,3,,,,,,,,,,,,,,,2
20620160530,2__nchelenge_distr,206,5/30/2016,0,0,0,0,0,0,147,129,0,0,2,0,2,1,,,,,,,,,,,,,,,2
20620160606,2__nchelenge_distr,206,6/6/2016,0,0,0,0,0,0,36,28,0,0,2,1,3,1,,,,,,,,,,,,,,,2
20620160613,2__nchelenge_distr,206,6/13/2016,0,0,0,0,0,0,41,47,0,0,3,5,2,1,,,,,,,,,,,,,,,2
20620160620,2__nchelenge_distr,206,6/20/2016,0,0,0,0,0,0,52,44,0,0,2,3,1,0,,,,,,,,,,,,,,,2
20620160627,2__nchelenge_distr,206,6/27/2016,0,0,0,0,0,0,64,72,0,0,3,4,2,3,,,,,,,,,,,,,,,2
20620160704,2__nchelenge_distr,206,7/4/2016,0,0,0,0,0,0,32,40,0,0,3,4,2,1,,,,,,,,,,,,,,,2
20620160711,2__nchelenge_distr,206,7/11/2016,0,0,0,0,0,0,83,75,0,0,5,4,3,1,,,,,,,,,,,,,,,2
20620160718,2__nchelenge_distr,206,7/18/2016,0,0,0,0,0,0,41,27,0,0,16,5,4,1,,,,,,,,,,,,,,,2
20620160725,2__nchelenge_distr,206,7/25/2016,0,0,0,0,0,0,49,38,0,0,9,6,3,1,,,,,,,,,,,,,,,2
20620160801,2__nchelenge_distr,206,8/1/2016,0,0,0,0,0,0,42,23,0,0,7,3,0,0,,,,,,,,,,,,,,,2
20620160808,2__nchelenge_distr,206,8/8/2016,0,0,0,0,0,0,52,36,0,0,1,2,3,1,,,,,,,,,,,,,,,2
20620160815,2__nchelenge_distr,206,8/15/2016,0,0,0,0,0,0,64,17,0,0,2,2,0,0,,,,,,,,,,,,,,,2
20620160822,2__nchelenge_distr,206,8/22/2016,0,0,0,0,0,0,53,23,0,0,6,4,2,3,,,,,,,,,,,,,,,2
20620160829,2__nchelenge_distr,206,8/29/2016,0,0,0,0,0,0,46,26,0,0,8,2,0,0,,,,,,,,,,,,,,,2
20620160905,2__nchelenge_distr,206,9/5/2016,0,0,0,0,0,0,76,29,0,0,0,0,0,0,,,,,,,,,,,,,,,2
20620160912,2__nchelenge_distr,206,9/12/2016,0,0,0,0,0,0,34,15,0,0,14,10,1,0,,,,,,,,,,,,,,,2
20620160919,2__nchelenge_distr,206,9/19/2016,102,88,27,46,129,134,6,9,263,487,2,1,0,0,,,,,,,,,,,,,,,2
20620160926,2__nchelenge_distr,206,9/26/2016,84,51,19,45,103,96,3,5,199,288,0,1,0,0,,,,,,,,,,,,,,,2
20620161003,2__nchelenge_distr,206,10/3/2016,96,56,27,77,123,133,2,0,256,525,6,2,0,0,,,,,,,,,,,,,,,2
20620161010,2__nchelenge_distr,206,10/10/2016,121,78,39,68,160,146,4,1,306,175,3,1,0,0,,,,,,,,,,,,,,,2
20620161017,2__nchelenge_distr,206,10/17/2016,62,32,14,18,76,50,3,4,126,75,12,8,0,0,,,,,,,,,,,,,,,2
20620161024,2__nchelenge_distr,206,10/24/2016,58,50,17,30,75,80,6,3,155,170,8,5,0,0,,,,,,,,,,,,,,,2
20620161031,2__nchelenge_distr,206,10/31/2016,50,45,18,38,0,0,7,3,151,0,4,2,0,0,,,,,,,,,,,,,,,2
20620161107,2__nchelenge_distr,206,11/7/2016,36,34,21,32,57,66,10,6,123,627,7,5,0,0,,,,,,,,,,,,,,,2
20620161114,2__nchelenge_distr,206,11/14/2016,56,48,26,37,82,85,5,3,167,460,5,3,0,0,,,,,,,,,,,,,,,2
20620161121,2__nchelenge_distr,206,11/21/2016,61,42,23,34,84,76,3,2,160,300,4,2,2,0,,,,,,,,,,,,,,,2
20620161128,2__nchelenge_distr,206,11/28/2016,89,65,48,48,137,113,4,2,250,50,7,3,2,0,,,,,,,,,,,,,,,2
20620161205,2__nchelenge_distr,206,12/5/2016,61,38,43,47,104,85,8,5,189,575,5,2,0,0,,,,,,,,,,,,,,,2
20620161212,2__nchelenge_distr,206,12/12/2016,33,15,27,40,60,55,5,3,115,460,3,1,0,0,,,,,,,,,,,,,,,2
20620161219,2__nchelenge_distr,206,12/19/2016,59,26,34,46,93,72,6,2,165,295,4,5,1,2,,,,,,,,,,,,,,,2
20620161226,2__nchelenge_distr,206,12/26/2016,62,49,48,38,110,87,2,3,197,206,2,1,2,0,,,,,,,,,,,,,,,2
20620170102,2__nchelenge_distr,206,1/2/2017,64,48,59,54,123,102,10,7,225,0,7,3,0,0,,,,,,,,,,,,,,,2
20620170109,2__nchelenge_distr,206,1/9/2017,35,17,40,42,75,59,0,0,134,316,2,0,0,0,,,,,,,,,,,,,,,2
20620170116,2__nchelenge_distr,206,1/16/2017,57,54,70,94,127,148,0,0,275,550,2,1,0,0,,,,,,,,,,,,,,,2
20620170123,2__nchelenge_distr,206,1/23/2017,44,53,47,58,91,111,0,0,202,87,6,4,0,0,,,,,,,,,,,,,,,2
20620170130,2__nchelenge_distr,206,1/30/2017,34,39,23,51,57,90,0,0,147,78,4,3,0,0,,,,,,,,,,,,,,,2
20620170206,2__nchelenge_distr,206,2/6/2017,67,64,61,66,128,130,0,0,258,67,1,0,0,0,,,,,,,,,,,,,,,2
20620170213,2__nchelenge_distr,206,2/13/2017,51,41,74,92,92,115,0,0,258,59,5,1,0,0,,,,,,,,,,,,,,,2
20620170220,2__nchelenge_distr,206,2/20/2017,38,41,44,56,82,97,0,0,179,52,0,0,0,0,,,,,,,,,,,,,,,2
20620170227,2__nchelenge_distr,206,2/27/2017,70,57,39,74,109,131,0,0,240,42,4,1,0,0,,,,,,,,,,,,,,,2
20620170306,2__nchelenge_distr,206,3/6/2017,66,63,29,74,95,1,0,0,232,834,2,1,0,0,,,,,,,,,,,,,,,2
20720120423,2__nchelenge_distr,207,4/23/2012,0,0,0,0,0,0,50,25,0,45,22,18,10,7,,,,,,,,,,,,,,,2
20720120430,2__nchelenge_distr,207,4/30/2012,44,29,9,4,1,5,0,0,94,41,19,8,7,6,,,,,,,,,,,,,,,2
20720120507,2__nchelenge_distr,207,5/7/2012,61,94,11,12,4,6,0,0,188,44,28,17,8,12,,,,,,,,,,,,,,,2
20720120514,2__nchelenge_distr,207,5/14/2012,73,99,15,16,8,8,0,0,219,28,30,21,8,514,,,,,,,,,,,,,,,2
20720120521,2__nchelenge_distr,207,5/21/2012,101,73,13,17,4,6,0,0,214,38,21,14,7,12,,,,,,,,,,,,,,,2
20720120528,2__nchelenge_distr,207,5/28/2012,66,90,8,11,4,6,0,0,164,30,43,26,5,7,,,,,,,,,,,,,,,2
20720120604,2__nchelenge_distr,207,6/4/2012,42,54,19,23,2,0,0,0,130,25,18,10,3,7,,,,,,,,,,,,,,,2
20720120611,2__nchelenge_distr,207,6/11/2012,40,59,12,20,2,0,0,0,133,23,11,8,4,5,,,,,,,,,,,,,,,2
20720120618,2__nchelenge_distr,207,6/18/2012,67,62,18,26,4,3,0,0,180,12,18,27,6,9,,,,,,,,,,,,,,,2
20720120625,2__nchelenge_distr,207,6/25/2012,56,45,9,15,2,3,0,0,130,7,11,20,3,3,,,,,,,,,,,,,,,2
20720120702,2__nchelenge_distr,207,7/2/2012,51,36,17,23,8,4,0,0,139,23,22,18,2,5,,,,,,,,,,,,,,,2
20720120709,2__nchelenge_distr,207,7/9/2012,53,39,13,19,6,4,0,0,134,18,23,11,2,2,,,,,,,,,,,,,,,2
20720120716,2__nchelenge_distr,207,7/16/2012,57,47,9,14,7,3,0,0,137,12,18,15,2,4,,,,,,,,,,,,,,,2
20720120723,2__nchelenge_distr,207,7/23/2012,65,43,12,19,2,0,0,0,141,9,31,23,2,1,,,,,,,,,,,,,,,2
20720120730,2__nchelenge_distr,207,7/30/2012,57,47,9,14,7,3,0,0,137,12,18,15,2,4,,,,,,,,,,,,,,,2
20720120806,2__nchelenge_distr,207,8/6/2012,69,43,8,22,0,0,0,0,142,45,14,13,2,0,,,,,,,,,,,,,,,2
20720120813,2__nchelenge_distr,207,8/13/2012,48,21,8,12,0,0,0,0,89,42,7,5,3,1,,,,,,,,,,,,,,,2
20720120820,2__nchelenge_distr,207,8/20/2012,51,37,13,18,1,0,0,0,119,37,9,6,4,3,,,,,,,,,,,,,,,2
20720120827,2__nchelenge_distr,207,8/27/2012,49,42,8,20,0,0,0,0,119,33,12,7,7,2,,,,,,,,,,,,,,,2
